Document	Topic	Page	Type	Primary	Group
CRB	Jack-of-All-Trades	69	Skills		
CRB	Language	69	Skills		
CRB	Leadership	69	Skills		
CRB	Mechanic	69	Skills		
CRB	Medic	69	Skills		
CRB	Melee	70	Skills		
CRB	Navigation	70	Skills		
CRB	Persuade	70	Skills		
CRB	Pilot	70	Skills		
CRB	Profession	70	Skills		
CRB	Belter	70	Rules		
CRB	Recon	71	Skills		
CRB	Science	71	Skills		
CRB	Seafarer	71	Skills		
CRB	Stealth	71	Skills		
CRB	Steward	71	Skills		
CRB	Streetwise	71	Skills		
CRB	Survival	72	Skills		
CRB	Tactics	72	Skills		
CRB	Vacc Suit	72	Skills		
CRB	Initiative	73	Rules		
CRB	Combat	73	Rules		
CRB	Attack	74	Rules		Significant Actions
CRB	Leadership	74	Rules		Significant Actions
CRB	Aiming	75	Rules		Minor Actions
CRB	Changing Stance	75	Rules		Minor Actions
CRB	Drawing	75	Rules		Minor Actions
CRB	Movement	75	Rules		Minor Actions
CRB	Reloading	75	Rules		Minor Actions
CRB	Skill Check	75	Rules		Minor Actions
CRB	Free Actions	75	Rules		
CRB	Extended Actions	75	Rules		
CRB	Significant Actions	74	Rules		
CRB	Minor Actions	74	Rules		
CRB	Dodging	76	Rules		Reactions
CRB	Diving for Cover	76	Rules		Reactions
CRB	Parrying	76	Rules		Reactions
CRB	Reactions	75	Rules		
CRB	Damage	77	Rules		
CRB	Cover	77	Rules		
CRB	Hiding	77	Rules		
CRB	Armour	77	Rules		
CRB	Destructive Weapons	78	Rules		
CRB	Grappling	78	Rules		
CRB	Dual Weapons	78	Rules		
CRB	AP X	79	Weapon		Trait
CRB	Auto X	79	Weapon		Trait
CRB	Blast X	79	Weapon		Trait
CRB	Bulky	79	Weapon		Trait
CRB	Radiation	79	Weapon		Trait
CRB	Scope	79	Weapon		Trait
CRB	Smart	79	Weapon		Trait
CRB	Stun	79	Weapon		Trait
CRB	Very Bulky	79	Weapon		Trait
CRB	Zero-G	79	Weapon		Trait
CRB	Diseases	80	Rules		
CRB	Anthrax	80	Rules		Diseases
CRB	Biological Weapon	80	Rules		Diseases
CRB	Pneumonia	80	Rules		Diseases
CRB	Regina Flu	80	Rules		Diseases
CRB	Falling	80	Rules		
CRB	Fatigue	80	Rules		
CRB	Poisons	80	Rules		
CRB	Arsenic	80	Rules		Poisons
CRB	Tranq Gas	80	Rules		Poisons
CRB	Neurotoxin	80	Rules		Poisons
CRB	Gravity	80	Rules		
CRB	Radiation	81	Rules		
CRB	Suffication	82	Rules		
CRB	Temperature	82	Rules		
CRB	Vacuum	82	Rules		
CRB	Weather	82	Rules		
CRB	Healing	82	Rules		
CRB	Range Band	83	Rules		
CRB	Animals	84	Rules		
CRB	Alarm	84	Rules		Animal Trait
CRB	Amphibious	84	Rules		Animal Trait
CRB	Armour (+X)	84	Rules		Animal Trait
CRB	Bioelectricity (+X)	85	Rules		Animal Trait
CRB	Camouflaged	85	Rules		Animal Trait
CRB	Diseased	85	Rules		Animal Trait
CRB	Echolocation	85	Rules		Animal Trait
CRB	Fast Metabolism (+X)	85	Rules		Animal Trait
CRB	Flyer (+X)	85	Rules		Animal Trait
CRB	Heightened Senses	85	Rules		Animal Trait
CRB	IR Vision	85	Rules		Animal Trait
CRB	Large (+X)	85	Rules		Animal Trait
CRB	Poison	85	Rules		Animal Trait
CRB	Psionic (X)	85	Rules		Animal Trait
CRB	Slow Metabolism (-X)	85	Rules		Animal Trait
CRB	Small (-X)	85	Rules		Animal Trait
CRB	UR Vision	85	Rules		Animal Trait
CRB	Animal Hits	85	Rules		
CRB	Carthus	86	Bestiary		
CRB	Erakruul	86	Bestiary		
CRB	Gazaal	87	Bestiary		
CRB	Klian Sea Sifter	87	Bestiary		
CRB	Nibbon	88	Bestiary		
CRB	Ruuta	88	Bestiary		
CRB	Animal Size	89	Rules		
CRB	Carrion-Eater	89	Rules		Animal Behaviour
CRB	Chaser	89	Rules		Animal Behaviour
CRB	Eater	89	Rules		Animal Behaviour
CRB	Filter	89	Rules		Animal Behaviour
CRB	Gatherer	89	Rules		Animal Behaviour
CRB	Grazer	89	Rules		Animal Behaviour
CRB	Hunter	89	Rules		Animal Behaviour
CRB	Hijacker	89	Rules		Animal Behaviour
CRB	Intimidator	89	Rules		Animal Behaviour
CRB	Killer	89	Rules		Animal Behaviour
CRB	Intermittent	89	Rules		Animal Behaviour
CRB	Pouncer	89	Rules		Animal Behaviour
CRB	Reducer	89	Rules		Animal Behaviour
CRB	Siren	90	Rules		Animal Behaviour
CRB	Trapper	90	Rules		Animal Behaviour
CRB	Allies	91	Rules		
CRB	Contacts	91	Rules		
CRB	Rivals	91	Rules		
CRB	Enemies	91	Rules		
CRB	Patrons	91	Rules		
CRB	Allies and Enemies	92	Rules		Random Table
CRB	Character Quirks	92	Rules		Random Table
CRB	Experience	92	Rules		
CRB	Patrons	93	Rules		Random Table
CRB	Mission	93	Rules		Random Table
CRB	Targets	94	Rules		Random Table
CRB	Opposition	94	Rules		Random Table
CRB	Starport Encounters	95	Rules		Random Table
CRB	Rural Encounters	95	Rules		Random Table
CRB	Urban Encounters	96	Rules		Random Table
CRB	Standard of Living	98	Rules		
CRB	Encumbrance	98	Rules		
CRB	Ablat	102	Armour		
CRB	Battle Dress	102	Armour		
CRB	Cloth	102	Armour		
CRB	Combat Armour	102	Armour		
CRB	Flak Jacket	102	Armour		
CRB	Hostile Environment Suit	102	Armour		
CRB	Jack	102	Armour		
CRB	Mesh	102	Armour		
CRB	Reflec	102	Armour		
CRB	Vacc Suit	102	Armour		
CRB	Chameleon, IR	102	Armour		Modification
CRB	Chameleon, Vislight	102	Armour		Modification
CRB	Computer Weave	104	Armour		Modification
CRB	Extended Life Support	104	Armour		Modification
CRB	Eye Protection	104	Armour		Modification
CRB	Grav Assist	104	Armour		Modification
CRB	Magnetic Grapples	104	Armour		Modification
CRB	Medikit	104	Armour		Modification
CRB	Self-Sealing	104	Armour		Modification
CRB	Smart Fabric	104	Armour		Modification
CRB	Thruster Pack	104	Armour		Modification
CRB	Augments	106	Central Supply		
CRB	Cognative	107	Central Supply		
CRB	Physical Characteristic	106	Central Supply		
CRB	Endurance	107	Central Supply		
CRB	Enhanced Vision	106	Central Supply		
CRB	Neural Comm	107	Central Supply		
CRB	Skill	107	Central Supply		
CRB	Subdermal Armour	107	Central Supply		
CRB	Wafer Jack	106	Central Supply		
CRB	Augmentations	106	Central Supply		
CRB	Communications	109	Central Supply		
CRB	Bug	109	Central Supply		
CRB	Commdot	109	Central Supply		
CRB	Mobile Comm	109	Central Supply		
CRB	Transceiver	109	Central Supply		
CRB	Computers	110	Rules		
CRB	Computers	110	Central Supply		
CRB	Software	110	Central Supply		
CRB	Interface	111	Central Supply		Software
CRB	Intelligent Interface	111	Central Supply		Software
CRB	Security	111	Central Supply		Software
CRB	Intrusion	111	Central Supply		Software
CRB	Expert	111	Central Supply		Software
CRB	Translator	111	Central Supply		Software
CRB	Database	111	Central Supply		Software
CRB	Agent	111	Central Supply		Software
CRB	Intellect	111	Central Supply		Software
CRB	Computer Terminal	111	Central Supply		
CRB	Portable Computer	112	Central Supply		
CRB	Options	112	Central Supply		Computers
CRB	Comms	112	Central Supply		
CRB	Data Display	112	Central Supply		
CRB	Data Recorder	112	Central Supply		
CRB	Data Wafer	112	Central Supply		
CRB	Specialized Computer	112	Central Supply		
CRB	Expert Skills	113	Central Supply		
CRB	ProtoTech	113	Rules		Computers
CRB	RetroTech	113	Rules		Computers
CRB	Surgery	114	Central Supply		
CRB	Cryoberth	114	Central Supply		
CRB	Medikit	114	Central Supply		
CRB	Drugs	115	Central Supply		
CRB	Anagathics	115	Central Supply		
CRB	Anti-rad	115	Central Supply		
CRB	Combat Drug	115	Central Supply		
CRB	Fast Drug	115	Central Supply		
CRB	Medicinal Drugs	115	Central Supply		
CRB	Metabolic Accelerator	115	Central Supply		
CRB	Panaceas	115	Central Supply		
CRB	Slow Drug	115	Central Supply		
CRB	Stims	115	Central Supply		
CRB	Binoculars	117	Central Supply		
CRB	Bioscanner	117	Central Supply		
CRB	Densitometer	117	Central Supply		
CRB	EM Probe	117	Central Supply		
CRB	Geiger Counter	117	Central Supply		
CRB	IS Goggles	117	Central Supply		
CRB	Light Intensifier Goggles	117	Central Supply		
CRB	NAS	117	Central Supply		
CRB	Artificial Gill	119	Central Supply		
CRB	Breather Mask	119	Central Supply		
CRB	Climbing Kit	119	Central Supply		
CRB	Environment Suit	119	Central Supply		
CRB	Filter Mask	119	Central Supply		
CRB	Grav Belt	119	Central Supply		
CRB	Habitat Module	119	Central Supply		
CRB	Portable Fusion Generator	119	Central Supply		
CRB	Radiation Suit	119	Central Supply		
CRB	Rescue Bubble	119	Central Supply		
CRB	Respirator	119	Central Supply		
CRB	Tent	119	Central Supply		
CRB	Climate Controlled	120	Central Supply		Structure Option
CRB	Self-ASsembling	120	Central Supply		Structure Option
CRB	Slef-Sealing	120	Central Supply		Structure Option
CRB	Toolkits	120	Central Supply		
CRB	Blade	125	Weapon		Melee
CRB	Broadsword	125	Weapon		Melee
CRB	Club	125	Weapon		Melee
CRB	Cutlass	125	Weapon		Melee
CRB	Dagger	125	Weapon		Melee
CRB	Improvised	125	Weapon		Melee
CRB	Rapier	125	Weapon		Melee
CRB	Shield	125	Weapon		Melee
CRB	Staff	125	Weapon		Melee
CRB	Stunstick	125	Weapon		Melee
CRB	Accelerator Rifle	127	Weapon		Slug Rifles
CRB	Advanced Combat Rifle	127	Weapon		Slug Rifles
CRB	Antique Pistol	127	Weapon		Slug Pistols
CRB	Antique Rifle	127	Weapon		Slug Rifles
CRB	Autopistol	127	Weapon		Slug Pistols
CRB	Autorifle	127	Weapon		Slug Rifles
CRB	Body Pistol	127	Weapon		Slug Pistols
CRB	Gauss Pistol	127	Weapon		Slug Pistols
CRB	Gauss Rifle	127	Weapon		Slug Rifles
CRB	Revolver	127	Weapon		Slug Pistols
CRB	Rifle	127	Weapon		Slug Rifles
CRB	Shotgun	127	Weapon		Slug Rifles
CRB	Snub Pistol	127	Weapon		Slug Pistols
CRB	Submachine Gun	127	Weapon		Slug Rifles
CRB	Laser Pistol	129	Weapon		Energy Pistols
CRB	Laser Carbine	129	Weapon		Energy Rifles
CRB	Laser Rifle	129	Weapon		Energy Rifles
CRB	Laser Sniper Rifle	129	Weapon		Energy Rifles
CRB	Plasma Rifle	129	Weapon		Energy Rifles
CRB	Stunner	129	Weapon		Energy Pistols
CRB	Aerosol	131	Weapon		Grenades
CRB	Frag	131	Weapon		Grenades
CRB	Smoke	131	Weapon		Grenades
CRB	Stun	131	Weapon		Grenades
CRB	FGHP	133	Weapon		Heavy
CRB	Grenade Launcher	133	Weapon		Heavy
CRB	Machinegun	133	Weapon		Heavy
CRB	PGHP	133	Weapon		Heavy
CRB	RAM Grenade Launcher	133	Weapon		Heavy
CRB	Rocket Launcher	133	Weapon		Heavy
CRB	Auxiliary Grenade Launcher	135	Weapon		Option
CRB	Gyrostabiliser	135	Weapon		Option
CRB	Intelligent Weapon	135	Weapon		Option
CRB	Laser Sight	135	Weapon		Option
CRB	Scope	135	Weapon		Option
CRB	Secure Weapon	135	Weapon		Option
CRB	Suppressor	135	Weapon		Option
CRB	Speed Bands	136	Rules		
CRB	Vehicles	136	Rules		
CRB	Vehicle Combat	138	Rules		
CRB	Dogfight	138	Rules		Vehicular Action
CRB	Evasive	138	Rules		Vehicular Action
CRB	Manoeuvre	139	Rules		Vehicular Action
CRB	Ram	139	Rules		Vehicular Action
CRB	Stunt	139	Rules		Vehicular Action
CRB	Weave	139	Rules		Vehicular Action
CRB	Firing Arcs	138	Rules		
CRB	Vehicle Critical Hits	140	Rules		
CRB	Cannon	142	Vehicle Workshop		Weapons
CRB	Laser Cannon	142	Vehicle Workshop		Weapons
CRB	Light Autocannon	142	Vehicle Workshop		Weapons
CRB	Heavy Machinegun	142	Vehicle Workshop		Weapons
CRB	Aquatic Drive	142	Vehicle Workshop		Customisation
CRB	Autopilot	142	Vehicle Workshop		Customisation
CRB	Communications	142	Vehicle Workshop		Customisation
CRB	Entertainment System	143	Vehicle Workshop		Customisation
CRB	Navigation	143	Vehicle Workshop		Customisation
CRB	Off-road	143	Vehicle Workshop		Customisation
CRB	Sensors	143	Vehicle Workshop		Customisation
CRB	Short Term Life Support	143	Vehicle Workshop		Customisation
CRB	Turret	143	Vehicle Workshop		Customisation
CRB	Weapon	143	Vehicle Workshop		Customisation
CRB	Air/Raft	144	Vehicle		
CRB	ATV	144	Vehicle		
CRB	Brutus heavy cargo truck	145	Vehicle		
CRB	Cargo Lifter	145	Vehicle		
CRB	G/Bike	146	Vehicle		
CRB	G/Racer	146	Vehicle		
CRB	Gecko All-Terrain Assault Vehicle	147	Vehicle		
CRB	Gunskiff	147	Vehicle		
CRB	Personal Land Yacht	148	Vehicle		
CRB	G/Carrier	148	Vehicle		
CRB	Fusion Gun	148	Vehicle Workshop		Weapons
CRB	Buying a Ship	149	High Guard		
CRB	Mortgage	149	High Guard		
CRB	Ship Career Benefit	149	High Guard		
CRB	Ship Shares	149	High Guard		
CRB	Airlocks	152	High Guard		
CRB	Atmospheric Operations	152	High Guard		
CRB	Spacecraft Operations	149	High Guard		
CRB	Docking	152	High Guard		
CRB	Landing	152	High Guard		
CRB	Power	152	High Guard		
CRB	Running Costs	153	High Guard		
CRB	Maintenance Costs	153	High Guard		
CRB	Space Encounters	155	Rules		Random Table
CRB	Fuel	156	High Guard		
CRB	Salvage	156	High Guard		
CRB	Jump Travel	157	High Guard		
CRB	Passengers	158	High Guard		
CRB	Remote Operations	158	High Guard		
CRB	Electronics (remote ops)	158	Skills		
CRB	Mining Drones	159	High Guard		
CRB	Probe Drones	159	High Guard		
CRB	Repair Drones	159	High Guard		
CRB	Repairs	159	High Guard		
CRB	Sensors	160	High Guard		
CRB	Encounters	155	High Guard		
CRB	Range Bands	160	High Guard		
CRB	Ship Computer	161	High Guard		
CRB	Manoeuvre	161	High Guard		Software
CRB	Intellect	161	High Guard		Software
CRB	Jump Control	161	High Guard		Software
CRB	Evade	161	High Guard		Software
CRB	Fire Control	161	High Guard		Software
CRB	Auto-Repair	161	High Guard		Software
CRB	Library	161	High Guard		Software
CRB	Security	161	High Guard		
CRB	Travel Times	163	High Guard		
CRB	Combat	164	High Guard		
CRB	Beam Lasers	167	High Guard		
CRB	Missile Racks	167	High Guard		
CRB	Particle Barbettes	168	High Guard		
CRB	Pulse Lasers	168	High Guard		
CRB	Sandcasters	168	High Guard		
CRB	Critical Hits	168	High Guard		
CRB	Damage	168	High Guard		
CRB	Evasive Action	171	High Guard		Combat Reaction
CRB	Point Defence	171	High Guard		Combat Reaction
CRB	Disperse Sand	171	High Guard		Combat Reaction
CRB	Improve Initiative	171	High Guard		Combat Action
CRB	Jump	171	High Guard		Combat Action
CRB	Offline System	171	High Guard		Combat Action
CRB	Overload Drive	171	High Guard		Combat Action
CRB	Overload Plant	171	High Guard		Combat Action
CRB	Repair System	172	High Guard		Combat Action
CRB	Reload Turret	172	High Guard		Combat Action
CRB	Sensor Lock	172	High Guard		Combat Action
CRB	Electronic Warfare	172	High Guard		Combat Action
CRB	Boarding Action	172	High Guard	No	Combat Action
CRB	Reassignment	172	High Guard		Combat Action
CRB	Missle Combat	172	High Guard		
CRB	Dogfighting	173	High Guard		
CRB	Boarding Actions	173	High Guard		
CRB	Spacecraft Construction	176	High Guard		
CRB	Construction Times	176	High Guard		
CRB	Standard	178	High Guard		Hull Configuration
CRB	Streamlined	178	High Guard		Hull Configuration
CRB	Dispersed	178	High Guard		Hull Configuration
CRB	Aerofins	184	High Guard		Spacecraft Equipment
CRB	Cargo Crane	184	High Guard		Spacecraft Equipment
CRB	Cargo Scoop	184	High Guard		Spacecraft Equipment
CRB	Collapsible Fuel Tanks	184	High Guard		Spacecraft Equipment
CRB	Concealed Compartment	185	High Guard		Spacecraft Equipment
CRB	Docking Space	185	High Guard		Spacecraft Equipment
CRB	Drones	185	High Guard		Spacecraft Equipment
CRB	Fuel Processor	185	High Guard		Spacecraft Equipment
CRB	Fuel Scoop	185	High Guard		Spacecraft Equipment
CRB	Mining Drones	185	High Guard		
CRB	Probe Drones	185	High Guard		
CRB	Repair Drones	185	High Guard		
CRB	High Staterooms	186	High Guard		Spacecraft Equipment
CRB	Holographic Controls	186	High Guard		Spacecraft Equipment
CRB	Holographic Hull	186	High Guard		Spacecraft Equipment
CRB	Laboratory	186	High Guard		Spacecraft Equipment
CRB	Library	186	High Guard		Spacecraft Equipment
CRB	Luxury Staterooms	186	High Guard		Spacecraft Equipment
CRB	Medical Bay	186	High Guard		Spacecraft Equipment
CRB	Multi-Environment Space	186	High Guard		Spacecraft Equipment
CRB	Sensor Station	187	High Guard		Spacecraft Equipment
CRB	Workshop	187	High Guard		Spacecraft Equipment
CRB	Outdated Ships	188	High Guard		
CRB	Spacecraft Quirks	188	High Guard		
CRB	Older Ships	188	High Guard		
CRB	Scout/Courier, Type S	190	Ship		
CRB	Seeker Mining Ship, Type J	192	Ship		
CRB	Free Trader, Type A	194	Ship		
CRB	Far Trader, Type A2	196	Ship		
CRB	Safari Ship, Type K	198	Ship		
CRB	System Defence Boat	200	Ship		
CRB	Yacht, Type Y	202	Ship		
CRB	Gazelle-Class Close Escort	204	Ship		
CRB	Laboratory Ship, Type L	206	Ship		
CRB	Patrol Corvette, Type T	208	Ship		
CRB	Subsidised Merchant, Type R	210	Ship		
CRB	Donosev-Class Survey Scout	212	Ship		
CRB	Subsidised Liner, Type M	214	Ship		
CRB	Mercenary Cruiser, Type C	216	Ship		
CRB	Light Fighter	218	Small craft		
CRB	Gig	219	Small craft		
CRB	Launch	220	Small craft		
CRB	Ship's Boat	221	Small craft		
CRB	Slow Boat	222	Small craft		
CRB	Pinnace	223	Small craft		
CRB	Slow Pinnace	224	Small craft		
CRB	Modular Cutter	225	Small craft		
CRB	Shuttle	226	Small craft		
CRB	Passenger Shuttle	227	Small craft		
CRB	Psionics	228	Psionics		
CRB	Recovering PSI	228	Psionics		
CRB	Psionic Testing	228	Psionics		
CRB	Psionic Strength	228	Psionics		
CRB	Psionic Range	229	Psionics		
CRB	Telepathy	230	Psionics		
CRB	Telekinesis	232	Psionics		
CRB	Clairvoyance	231	Psionics		
CRB	Awareness	233	Psionics		
CRB	Teleportation	234	Psionics		
CRB	Regeneration	234	Psionics		
CRB	Inspiration	233	Psionics		
CRB	Fortitude	233	Psionics		
CRB	Enhanced Endurance	233	Psionics		
CRB	Enhanced Strength	233	Psionics		
CRB	Suspended Animation	233	Psionics		
CRB	Pyrokinesis	233	Psionics		
CRB	Microkinesis	233	Psionics		
CRB	Telekinetic Punch	232	Psionics		
CRB	Flight	232	Psionics		
CRB	Telekinesis	232	Psionics		
CRB	Clairsentience	232	Psionics		
CRB	Clairaudience	232	Psionics		
CRB	Clairvoyance	232	Psionics		
CRB	Tactical Awareness	232	Psionics		
CRB	Sense	231	Psionics		
CRB	Shield	231	Psionics		
CRB	Assault	231	Psionics		
CRB	Probe	231	Psionics		
CRB	Suggestion	231	Psionics		
CRB	Send Thoughts	230	Psionics		
CRB	Read Surface Thoughts	230	Psionics		
CRB	Telempathy	230	Psionics		
CRB	Mind Link	230	Psionics		
CRB	Life Detection	230	Psionics		
CRB	Psi-Drugs	234	Central Supply		Drug
CRB	Psionic Inhibitor	235	Central Supply		Drug
CRB	Psionic Shield	235	Central Supply		
CRB	Psionic Interface	235	Central Supply		
CRB	Teleportation Suit	235	Central Supply		
CRB	Psion	236	Careers		3rd Imperium
CRB	High Passage	238	Rules		
CRB	Middle Passage	238	Rules		
CRB	Low Passage	238	Rules		
CRB	Passengers	238	Rules		
CRB	Freight	239	Rules		
CRB	Passenger	240	Rules		Random Table
CRB	Mail	241	Rules		
CRB	Speculative Trade	241	Rules		
CRB	Smuggling	243	Rules		
CRB	Trade Goods	244	Rules		
CRB	Galactic Directions	247	Setting		
CRB	Sector and Subsector Creation	246	Rules		
CRB	World Profiles	248	Rules		
CRB	UWP	248	Rules		
CRB	World Creation	248	Rules		
CRB	Government Code	253	Rules		
CRB	Cultural Differences	254	Rules		Random Table
CRB	Factions	254	Rules		Random Table
CRB	Crime	256	Rules		
CRB	Travel Codes	260	Rules		
CRB	Trade Codes	260	Rules		
